ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
519	13	18			126	150
520	0	45			150	150
521	13	19			150	150
522	51	60			150	150
523	1	0			150	150
524	101	123			143	150
525	134	113			135	143
526	0	0			150	119
527	0	0			79	82
528	26	1			150	150
529	12	9			150	150
530	5	1			150	150
531	1	1			150	150
532	0	57			108	144
533	0	10			108	102
534	0	0			78	150
535	51	781			150	150
536	51	331			150	150
537	9	15			111	150
538	9443	10516			150	150
539	9426	11178			150	150
540	9424	11178			150	150
541	8816	11103			150	150
542	8905	9789			150	150
543	8816	92			150	150
544	127	147			150	150
545	1	144			150	150
546	39	2			150	150
547	10	8			150	150
548	1	0			113	137
549	261	241			150	150
550	53	43			124	150
551	74	1			125	150
552	87	158			118	150
553	191	234			150	150
554	29	33			150	150
555	47	75			150	150
556	0	0			150	150
557	126	158			150	150
558	0	0			150	125
559	77	115			148	150
560	0	2			150	150
561	0	0			150	81
562	2	5			142	150
563	8	0			138	150
564	0	3			150	150
565	0	1			150	150
566	3	1			150	150
567	0	0			150	150
568	0	0			150	150
569	7	16			150	150
570	614	126			150	150
571	160	868			150	150
572	32	1			149	137
573	45	88			150	150
574	0	0			98	98
575	0	0			81	81
576	28	1			128	132
577	0	0			150	105
578	0	0			117	105
579	0	9			150	150
580	0	0			150	150
581	1	19			150	150
582	53	82			150	150
583	44	57			150	150
584	1	3			150	150
585	7	0			150	150
586	70	103			147	144
587	121	245			113	150
588	185	248			150	150
589	4	5			147	150
590	17	33			133	147
591	32	26			147	150
592	205	284			150	150
593	15	17			150	150
594	2	5			150	150
595	44	35			114	149
596	0	0			147	141
597	138	12			104	150
598	138	6			104	150
599	138	260			104	113
600	3	0			150	150
601	42	18			108	150
602	0	0			150	146
603	5	0			84	84
604	163	153			150	150
605	18	4			150	150
606	23	50			150	150
607	0	2			150	150
608	1	0			150	150
609	2	2			150	150
610	87	15			150	142
611	46	19			144	108
612	38	64			150	150
613	0	0			150	141
614	0	0			150	150
615	91	72			150	130
616	94	91			150	150
617	94	91			150	150
618	0	12			150	150
619	0	17			150	115
620	1	23			150	140
621	22	23			150	140
622	3	1			150	150
623	29	33			150	150
624	0	0			150	150
625	7	0			126	150
626	0	0			150	150
627	18	16			150	120
628	1	5			150	135
629	2	0			96	96
630	23	20			150	116
631	47	31			150	150
632	54	14			150	150
633	0	0			150	150
634	0	0			129	137
635	5	2			150	150
636	159	0			100	100
637	11	11			150	150
638	3	2			150	150
639	1	1			150	150
640	15	7			150	114
641	63	58			150	150
642	0	0			150	125
643	0	0			150	150
644	7	8			150	147
645	0	2			150	142
646	1	0			142	150
647	1	0			142	111
648	0	0			150	150
649	9	10			133	150
650	20	0			150	114
651	0	0			150	150
652	15	28			150	150
653	0	0			150	150
654	65	336			150	150
655	113	106			143	150
656	0	0			150	150
657	0	0			150	148
658	50	98			150	142
659	0	0			150	150
660	4	30			103	150
661	6	4			150	150
662	0	3			76	150
663	114	3			150	150
664	0	0			138	150
665	17	20			150	150
666	0	3			150	150
667	56	84			143	150
668	2	2			150	138
669	35	2			150	138
670	35	2			150	150
671	0	0			110	127
672	0	0			126	150
673	59	79			150	150
674	2	21			150	131
675	5	0			125	150
676	0	0			150	142
677	7	7			150	150
678	7	5			150	150
679	55	75			123	150
680	68	89			150	150
681	0	0			143	150
682	0	0			141	150
683	655	352			144	114
684	538	18			141	150
685	634	711			135	135
686	846	876			138	135
687	768	989			135	135
688	921	680			135	132
689	3	1			123	99
690	71	62			141	140
691	0	26			150	150
692	0	0			150	131
693	2	32			136	150
694	0	0			150	150
695	15	12			150	150
696	0	2			150	150
697	8	73			150	150
698	12	158			150	150
699	61	115			150	150
700	33	22			126	150
701	6	3			150	150
702	29	31			150	150
703	34	27			150	150
704	13	13			150	148
705	4	2			150	150
706	2	0			150	150
707	2	0			150	150
708	174	212			145	150
709	111	2			150	150
710	44	47			150	150
711	0	0			120	150
712	2	0			147	150
713	1	0			150	150
714	0	0			135	150
715	0	0			150	150
716	4	8			140	150
717	0	0			150	126
718	0	41			121	144
719	0	42			150	110
720	4	56			92	150
721	53	62			150	150
722	0	0			150	150
723	95	0			150	150
724	135	222			150	150
725	9	31			150	150
726	3284	9140			150	150
727	28	1			150	150
728	28	25			150	138
729	28	63			150	138
730	0	11			114	150
731	80	58			150	150
732	0	44			150	150
733	1	34			150	150
734	73	37			150	150
735	0	107			150	146
736	30	2			150	150
737	28	2			150	150
738	3	36			143	150
739	27	50			121	150
740	5	81			150	142
741	24	12			150	150
742	24	12			150	150
743	24	20			150	150
744	0	0			81	81
745	87	49			150	146
746	2	85			127	150
747	5	7			150	150
748	19	0			150	150
749	5	0			150	150
750	5	19			150	150
751	1	2			150	150
752	0	0			150	102
753	0	0			111	114
754	0	0			134	118
755	7	144			150	150
756	9	67			149	150
757	39	67			149	150
758	0	4			150	150
759	4	3			150	150
760	0	0			150	150
761	0	0			87	84
762	0	0			150	147
763	0	0			150	150
764	0	0			150	150
765	15	45			150	150
766	9	0			142	106
767	78	110			141	150
768	38	36			150	150
769	158	185			150	150
770	220	1			83	83
771	1392	2193			150	150
772	2	0			150	150
773	1	0			84	84
774	16	51			150	150
775	75	0			92	92
776	0	0			99	99
777	0	0			150	150
778	0	2			150	150
779	3	1			150	115
780	3	0			150	144
781	3	0			150	150
782	1	0			115	144
783	1	0			115	150
784	0	0			144	150
785	26	21			150	150
786	0	2			150	150
787	0	2			150	133
788	0	0			150	150
789	2	0			150	150
790	2	0			133	150
791	43	29			150	150
792	4	0			150	150
793	3	0			150	150
794	67	57			132	150
795	158	15			150	150
796	1	1			150	109
797	20	75			150	132
798	83	75			150	132
799	1	75			150	132
800	0	0			150	150
801	0	0			150	150
802	3	25			150	150
803	8	14			150	150
804	338	1			150	150
805	343	362			150	150
806	143	146			150	141
807	13	5			150	150
808	177	230			150	150
809	220	28			125	136
810	0	2			150	128
811	38	11			150	150
812	158	126			150	150
813	38	3			150	150
814	130	16			147	150
815	1	0			150	132
816	0	0			150	132
817	0	1			150	150
818	1676	91			150	150
819	10	24			112	150
820	1270	19			150	150
821	1929	4			107	113
822	70	76			150	150
823	1	1			150	150
824	682	726			136	150
825	17	4757			150	150
826	299	174			150	150
827	0	0			150	150
828	26	26			150	150
829	26	17			150	124
830	33	55			150	150
831	12	39			150	150
832	12	13			150	110
833	0	0			138	149
834	153	0			150	150
835	79	0			150	150
836	49	66			150	150
837	4183	1618			147	131
838	0	2			150	150
839	1	4			150	150
840	5	1			150	120
841	20	0			150	114
842	14	24			150	150
843	0	0			114	150
844	20	19			122	147
845	20	47			150	150
846	25	44			150	108
847	19	19			150	150
848	3	11			150	143
849	72	106			150	150
850	0	0			97	99
851	172	190			150	150
852	10	15			150	150
853	9	2			150	150
854	1	0			120	120
855	0	0			135	150
856	0	2			150	150
857	0	0			150	150
858	11	4			150	108
859	76	93			150	150
860	47	69			113	150
861	199	93			150	101
862	3	176			101	150
863	106	177			101	150
864	0	0			87	87
865	0	0			102	150
866	7	74			150	150
867	15	59			150	150
868	21	77			150	150
869	43	68			136	150
870	50	62			150	150
871	70	63			150	150
872	0	0			150	150
873	41	90			124	150
874	2	10			99	100
875	0	1			150	150
876	121	17			150	150
877	24	13			150	142
878	94	36			150	130
879	2	1			150	150
880	2	1			150	150
881	25	14			150	128
882	23	32			114	150
883	9	10			150	150
884	32	23			150	150
885	37	22			150	150
886	0	0			90	90
887	0	14			90	78
888	0	0			117	78
889	14	18			150	150
890	0	404			113	142
891	91	404			142	142
892	91	0			142	113
893	166	181			150	150
894	99	123			134	150
895	124	150			150	148
896	0	0			150	150
897	6	5			150	150
898	7	5			148	150
899	1	5			150	150
900	6	2			148	150
901	27	19			150	150
902	193	203			150	150
903	3	8			109	141
904	16	32			150	142
905	2	58			147	150
906	3	58			150	150
907	6	0			150	121
908	5	1			136	128
909	1	6			150	150
910	4	11			150	138
911	4	3			150	150
912	39	61			150	150
913	77	21			140	87
914	0	0			150	150
915	0	1			150	150
916	0	0			150	150
917	0	1			150	150
918	0	0			150	150
919	0	0			87	90
920	4	1			128	150
921	2489	6035			103	150
922	5562	6035			150	150
923	2	0			150	150
924	22	64			113	150
925	3	0			150	133
926	42	1			150	150
927	2	0			150	150
928	26	27			150	150
929	0	0			150	150
930	286	382			150	131
931	384	351			150	147
932	5	0			150	105
933	0	26			87	87
934	3	12			129	150
935	1	1			150	150
936	0	0			150	150
937	0	0			150	150
938	0	0			150	150
939	99	86			150	150
940	0	0			150	124
941	1	0			150	106
942	24	29			150	144
943	0	0			150	150
944	0	0			150	150
945	14	145			102	120
946	21	55			132	150
947	11	3			150	150
948	0	0			150	150
949	6	1			150	150
950	6	5			150	150
951	0	1			150	150
952	80	81			150	150
953	62	2			150	150
954	7	2			141	149
955	7	1			141	150
956	2	4			150	150
957	10	5			150	150
958	3	0			114	102
959	0	0			126	102
960	14	4			150	102
961	9	0			150	102
962	2	6			150	150
963	413	360			150	138
964	18	142			150	150
965	108	1			150	150
966	216	226			138	150
967	0	0			150	150
968	0	0			150	131
969	0	0			150	131
970	2	55			98	150
971	3	1			150	150
972	71	2			150	150
973	17	25			150	150
974	0	57			150	150
975	0	0			117	150
976	2	70			150	150
977	0	0			150	150
978	0	0			150	150
979	4	0			150	150
980	22	9			150	150
981	0	0			127	129
982	0	0			150	150
983	6	8			150	150
984	62	42			150	150
985	0	0			150	150
986	0	0			150	150
987	5	6			141	150
988	0	0			110	150
989	0	0			110	150
990	0	0			150	146
991	1	99			124	128
992	75	152			128	150
993	133	103			150	131
994	6	103			148	131
995	51	0			150	150
996	0	24			150	136
997	15	39			150	150
998	0	0			98	95
999	2	29			130	150
1000	1	10			120	150
1001	6	8			128	120
1002	0	12			150	150
1003	0	58			106	150
1004	0	117			79	150
1005	3	15			98	150
1006	6	15			150	150
1007	25	1			150	150
1008	14	66			150	150
1009	3	3			150	150
1010	5	0			132	132
1011	26	23			125	150
1012	5	0			93	93
1013	6	0			96	90
1014	6	0			96	90
1015	17	0			87	99
1016	2	0			87	94
1017	1	33			116	116
1018	0	0			150	150
1019	27	39			146	150
1020	35	54			150	150
1021	45	0			98	101
1022	109	101			150	150
1023	956	836			150	150
1024	14	33			150	150
1025	21	18			150	150
1026	0	30			150	150
1027	36	37			150	150
1028	12	40			150	150
1029	1	7			150	150
1030	11	15			137	150
1031	0	0			150	150
1032	9	13			150	150
1033	13	19			138	150
1034	21	20			150	150
1035	59	2			150	150
1036	161	291			150	150
1037	242	352			150	150
1038	424	519			150	150
1039	0	4			150	150
1040	2	0			150	150
1041	138	334			120	150
1042	223	188			150	123
1043	12	144			136	150
1044	0	0			150	150
1045	0	0			150	136
1046	0	0			150	136
1047	35	84			133	150
1048	5	5			146	150
1049	8	60			150	150
1050	10	1			150	150
1051	30	6			150	150
1052	14	22			150	150
1053	5	26			150	150
1054	2	52			150	122
1055	1	0			150	135
1056	1	0			150	135
1057	0	1			141	150
1058	13	3			150	150
1059	4	0			138	150
1060	3	7			150	150
1061	228	0			87	87
1062	0	0			150	150
1063	49	4			150	150
1064	31	32			150	150
1065	7	4			150	98
1066	0	0			146	135
1067	0	0			150	150
1068	26	21			150	144
1069	53	134			130	150
1070	53	80			130	121
1071	53	201			150	150
1072	6	9			150	150
1073	13	10			150	150
1074	30	72			107	134
1075	35	37			150	150
1076	2	62			150	150
1077	0	0			81	81
1078	67	62			150	150
1079	7	66			150	150
1080	30	18			150	120
1081	18	12			150	150
1082	0	0			150	150
1083	0	0			150	150
1084	0	0			150	150
1085	0	0			150	150
1086	0	0			84	84
1087	0	0			123	150
1088	5	1			150	150
1089	0	0			150	150
1090	0	0			150	131
1091	756	683			150	114
1092	69	15			143	119
1093	91	15			150	119
1094	2	2			150	150
1095	0	0			138	150
1096	24	60			150	150
1097	76	111			127	150
1098	40	36			150	137
1099	144	146			150	140
1100	0	0			150	150
1101	47	30			150	110
1102	80	185			141	143
1103	0	0			150	150
1104	5	0			108	150
1105	0	0			150	150
1106	0	2			150	150
1107	112	136			150	150
1108	125	238			137	150
1109	148	130			150	150
1110	0	6			150	150
1111	127	76			150	150
1112	0	5			150	150
1113	0	0			150	127
1114	5	0			150	127
1115	0	0			96	90
1116	2	8			150	150
1117	6	8			150	150
1118	1	6			150	150
1119	1	10			150	150
1120	0	9			150	150
1121	5	1			150	150
1122	4	0			150	95
1123	4	0			150	137
1124	0	0			95	137
1125	0	4			147	141
1126	3	4			150	141
1127	3	0			150	147
1128	0	0			108	150
1129	4	0			148	150
1130	0	1			150	150
1131	0	1			150	150
1132	0	1			150	150
1133	0	1			150	150
1134	0	1			150	150
1135	1	7			150	147
1136	0	0			81	81
1137	0	0			150	150
1138	1	51			81	144
1139	2	51			81	144
1140	2	1			81	81
1141	0	7			150	150
1142	0	0			150	150
1143	91	38			150	135
1144	0	0			150	150
1145	5	10			148	150
1146	0	0			150	137
1147	13	7			150	150
1148	60	12			150	150
1149	60	57			150	150
1150	1	1			132	150
1151	37	53			148	150
1152	37	30			148	150
1153	29	36			121	150
1154	172	178			150	150
1155	132	28			138	97
1156	27	21			150	150
1157	27	119			150	150
1158	21	119			150	150
1159	54	37			150	150
1160	11	26			150	150
1161	37	26			150	150
1162	1	1			150	150
1163	0	2			150	150
1164	350	145			138	99
1165	47	22			150	150
1166	47	4			150	150
1167	33	64			150	150
1168	72	125			150	150
1169	0	0			150	150
1170	497	561			150	150
1171	1	5			150	150
1172	146	0			150	150
1173	0	1			150	150
1174	0	0			150	150
1175	32	25			150	150
1176	2	3			150	150
1177	17	7			150	150
1178	0	1			150	150
1179	21	70			150	150
1180	199	136			150	131
1181	6	7			135	131
1182	5	2			150	150
1183	19	99			150	150
1184	0	0			150	150
1185	48	119			150	150
1186	68	119			150	150
1187	18	0			90	93
1188	4	11			150	150
1189	10	4			147	150
1190	48	93			150	150
1191	57	60			150	150
1192	23	30			150	150
1193	0	0			150	103
1194	0	0			150	150
1195	2	240			150	145
1196	0	0			120	150
1197	0	0			150	150
1198	0	0			150	120
1199	0	0			150	120
1200	0	0			150	150
1201	0	5			150	150
1202	7	0			111	114
1203	0	1			150	150
1204	0	1			150	150
1205	12	0			150	150
1206	1	27			121	135
1207	0	82			119	112
1208	0	34			102	150
1209	0	0			90	87
1210	1	0			150	150
1211	0	0			96	96
1212	0	0			150	150
1213	17	17			150	150
1214	14	4			150	150
1215	17	21			150	150
1216	5	24			150	150
1217	5	24			150	150
1218	15	21			114	144
1219	0	0			147	141
1220	5	2			150	150
1221	2338	105			150	150
1222	5	13			150	150
1223	113	265			150	150
1224	0	0			150	150
1225	17	61			150	150
1226	29	52			136	150
1227	404	667			126	123
1228	404	589			126	150
1229	180	256			129	135
1230	64	272			129	135
1231	164	272			111	135
1232	33	234			111	135
1233	863	234			126	135
1234	87	2			129	150
1235	141	2			111	150
1236	206	0			129	150
1237	164	64			111	129
1238	141	87			111	129
1239	863	33			126	111
1240	442	16			126	111
1241	418	94			126	111
1242	63	40			150	150
1243	4	2			150	150
1244	0	0			110	93
1245	0	0			150	150
1246	0	0			150	150
1247	0	0			150	150
1248	1	0			150	150
1249	5	3			150	150
1250	5	3			150	150
1251	32	14			150	150
1252	0	11			150	114
1253	22	22			150	126
1254	1	3			132	150
1255	0	0			150	150
1256	57	98			150	150
1257	127	0			150	150
1258	1	62			150	150
1259	43	2			150	150
1260	81	38			150	150
1261	0	61			150	135
1262	0	0			140	150
1263	8	6			142	150
1264	9	0			90	105
1265	21	25			150	150
1266	67	28			150	150
1267	0	0			150	150
1268	0	0			150	136
1269	4	17			150	150
1270	1	17			150	150
1271	18	39			120	140
1272	4	32			150	150
1273	0	0			150	150
1274	0	0			150	150
1275	0	0			150	150
1276	0	0			150	150
1277	0	0			150	150
1278	0	0			150	150
1279	0	0			150	150
1280	0	0			150	150
1281	0	0			150	150
1282	0	13			121	150
1283	0	0			121	133
1284	0	0			150	133
1285	0	0			150	121
1286	4	0			141	150
1287	0	74			150	150
1288	0	0			150	150
1289	10	70			150	150
1290	0	0			150	150
1291	2	0			150	150
1292	5	9			150	150
1293	8	2			150	150
1294	36	82			150	150
1295	0	2			102	150
1296	0	4			150	150
1297	35	92			150	150
1298	66	76			149	150
1299	1	8			150	100
1300	109	71			150	150
1301	109	67			150	150
1302	167	135			150	150
1303	0	1			150	114
1304	31	28			150	150
1305	0	0			150	98
1306	344	393			149	150
1307	3	297			150	150
1308	186	297			150	150
1309	3	10			150	150
1310	13	18			150	150
1311	0	17			150	150
1312	0	20			150	150
1313	30	39			150	150
1314	0	3			150	150
1315	0	5			150	150
1316	0	0			150	150
1317	0	0			84	96
1318	0	0			144	93
1319	0	0			102	117
1320	23	250			129	150
1321	1	0			133	117
1322	0	0			150	109
1323	0	1			150	109
1324	1	0			150	150
1325	25	27			144	132
1326	1	0			135	150
1327	77	81			150	150
1328	20	23			150	150
1329	4	0			150	106
1330	0	0			150	150
1331	0	0			150	150
1332	203	244			150	150
1333	3	50			150	147
